LATITUDE,LONGITUDE,ELEVATION,DATE,TAVG,YEAR,MONTH,DAY,DAY_OF_WEEK,DAY_OF_YEAR
31.567,25.133,6.0,2000-03-19,12.8,2000,3,19,6,79
23.133,35.583,21.0,2014-01-09,20.2,2014,1,9,3,9
26.2,32.75,96.0,2010-02-24,20.7,2010,2,24,2,55
31.567,25.133,6.0,2008-04-06,16.4,2008,4,6,6,97
31.073,33.836,36.9,2001-12-17,10.8,2001,12,17,0,351
26.2,32.75,96.0,2011-05-25,34.3,2011,5,25,2,145
28.083,30.733,40.0,2009-08-04,30.4,2009,8,4,1,216
31.184,29.949,-1.8,2002-08-18,27.7,2002,8,18,6,230
31.073,33.836,36.9,2004-02-20,13.3,2004,2,20,4,51
28.083,30.733,40.0,2006-08-17,30.4,2006,8,17,3,229
31.184,29.949,-1.8,2006-07-26,27.3,2006,7,26,2,207
27.15,33.7167,16.0,2011-10-17,27.0,2011,10,17,0,290
31.184,29.949,-1.8,2011-08-17,26.8,2011,8,17,2,229
31.184,29.949,-1.8,2008-08-26,27.7,2008,8,26,1,239
31.3331,27.2167,25.0,2024-03-27,26.3,2024,3,27,2,87
28.083,30.733,40.0,2018-09-10,29.2,2018,9,10,0,253
31.567,25.133,6.0,2015-06-16,27.5,2015,6,16,1,167
27.15,33.7167,16.0,2008-04-24,27.7,2008,4,24,3,115
23.9667,32.7831,200.0,2021-10-19,27.5,2021,10,19,1,292
25.4831,29.0,107.0,2000-01-07,12.2,2000,1,7,4,7
31.567,25.133,6.0,2010-12-01,19.8,2010,12,1,2,335
28.083,30.733,40.0,2018-02-14,14.1,2018,2,14,2,45
23.9667,32.7831,200.0,2004-02-25,24.4,2004,2,25,2,56
28.083,30.733,40.0,2013-07-30,29.6,2013,7,30,1,211
29.2,25.3167,-15.0,2005-08-11,30.4,2005,8,11,3,223
26.2,32.75,96.0,2016-06-07,37.3,2016,6,7,1,159
25.45,30.533,73.0,2009-03-30,21.0,2009,3,30,0,89
31.3331,27.2167,25.0,2014-08-14,27.2,2014,8,14,3,226
31.3331,27.2167,25.0,2020-04-24,17.1,2020,4,24,4,115
25.4831,29.0,107.0,2001-10-31,21.2,2001,10,31,2,304
23.9667,32.7831,200.0,2012-09-12,33.1,2012,9,12,2,256
25.45,30.533,73.0,2010-02-07,12.6,2010,2,7,6,38
31.567,25.133,6.0,2004-04-14,17.5,2004,4,14,2,105
27.15,33.7167,16.0,2015-09-13,33.4,2015,9,13,6,256
25.45,30.533,73.0,2008-01-31,11.8,2008,1,31,3,31
31.184,29.949,-1.8,2021-03-13,15.6,2021,3,13,5,72
31.184,29.949,-1.8,2006-05-29,23.4,2006,5,29,0,149
23.9667,32.7831,200.0,2000-11-28,20.4,2000,11,28,1,333
26.2,32.75,96.0,2024-09-05,35.4,2024,9,5,3,249
26.2,32.75,96.0,2024-03-01,25.8,2024,3,1,4,61
31.184,29.949,-1.8,2002-05-06,21.6,2002,5,6,0,126
23.133,35.583,21.0,2016-09-09,30.2,2016,9,9,4,253
29.2,25.3167,-15.0,2016-11-14,21.8,2016,11,14,0,319
27.05,27.983,78.0,2017-08-12,34.4,2017,8,12,5,224
31.073,33.836,36.9,2019-01-21,13.4,2019,1,21,0,21
31.184,29.949,-1.8,2006-08-19,28.4,2006,8,19,5,231
27.05,27.983,78.0,2016-12-18,11.2,2016,12,18,6,353
25.45,30.533,73.0,2022-03-29,21.1,2022,3,29,1,88
27.05,27.983,78.0,2005-07-05,29.7,2005,7,5,1,186
28.083,30.733,40.0,2007-10-27,23.1,2007,10,27,5,300
28.083,30.733,40.0,2020-01-08,10.9,2020,1,8,2,8
31.567,25.133,6.0,2010-05-13,29.1,2010,5,13,3,133
31.073,33.836,36.9,2000-07-01,25.6,2000,7,1,5,183
31.567,25.133,6.0,2016-10-30,20.9,2016,10,30,6,304
27.05,27.983,78.0,2013-04-01,25.3,2013,4,1,0,91
26.2,32.75,96.0,2023-03-05,29.7,2023,3,5,6,64
27.15,33.7167,16.0,2011-03-04,21.4,2011,3,4,4,63
31.3331,27.2167,25.0,2005-03-25,15.3,2005,3,25,4,84
25.45,30.533,73.0,2013-04-06,23.6,2013,4,6,5,96
27.15,33.7167,16.0,2004-07-27,34.1,2004,7,27,1,209
27.05,27.983,78.0,2002-11-11,21.2,2002,11,11,0,315
31.3331,27.2167,25.0,2022-12-04,16.8,2022,12,4,6,338
28.083,30.733,40.0,2014-12-05,18.4,2014,12,5,4,339
31.3331,27.2167,25.0,2001-12-01,16.1,2001,12,1,5,335
27.15,33.7167,16.0,2015-02-17,16.2,2015,2,17,1,48
31.567,25.133,6.0,2011-07-28,27.9,2011,7,28,3,209
29.2,25.3167,-15.0,2011-03-16,16.9,2011,3,16,2,75
29.2,25.3167,-15.0,2006-10-18,23.3,2006,10,18,2,291
31.073,33.836,36.9,2019-05-04,20.0,2019,5,4,5,124
31.567,25.133,6.0,2014-04-09,16.2,2014,4,9,2,99
27.05,27.983,78.0,2014-01-08,13.7,2014,1,8,2,8
31.184,29.949,-1.8,2000-04-26,19.2,2000,4,26,2,117
25.45,30.533,73.0,2003-07-08,32.5,2003,7,8,1,189
29.2,25.3167,-15.0,2008-09-27,27.7,2008,9,27,5,271
31.3331,27.2167,25.0,2021-01-18,14.2,2021,1,18,0,18
31.3331,27.2167,25.0,2014-04-27,21.9,2014,4,27,6,117
31.073,33.836,36.9,2011-08-30,25.8,2011,8,30,1,242
25.45,30.533,73.0,2018-03-14,25.4,2018,3,14,2,73
27.05,27.983,78.0,2003-08-01,31.1,2003,8,1,4,213
31.184,29.949,-1.8,2019-05-13,23.3,2019,5,13,0,133
28.083,30.733,40.0,2020-12-02,16.2,2020,12,2,2,337
31.184,29.949,-1.8,2008-11-24,16.9,2008,11,24,0,329
27.15,33.7167,16.0,2015-11-10,22.1,2015,11,10,1,314
27.15,33.7167,16.0,2007-09-20,29.2,2007,9,20,3,263
26.2,32.75,96.0,2006-03-03,21.1,2006,3,3,4,62
31.567,25.133,6.0,2005-10-28,20.4,2005,10,28,4,301
23.9667,32.7831,200.0,2019-11-20,22.2,2019,11,20,2,324
31.184,29.949,-1.8,2011-10-22,22.3,2011,10,22,5,295
23.133,35.583,21.0,2004-12-28,21.6,2004,12,28,1,363
26.2,32.75,96.0,2009-03-24,18.4,2009,3,24,1,83
31.3331,27.2167,25.0,2002-04-10,17.8,2002,4,10,2,100
26.2,32.75,96.0,2014-07-15,33.3,2014,7,15,1,196
31.567,25.133,6.0,2002-10-06,23.3,2002,10,6,6,279
23.133,35.583,21.0,2013-10-23,26.7,2013,10,23,2,296
23.9667,32.7831,200.0,2003-02-02,18.7,2003,2,2,6,33
31.567,25.133,6.0,2024-01-08,13.7,2024,1,8,0,8
31.567,25.133,6.0,2022-07-16,25.4,2022,7,16,5,197
27.05,27.983,78.0,2012-06-04,29.3,2012,6,4,0,156
27.15,33.7167,16.0,2006-11-06,19.3,2006,11,6,0,310
29.2,25.3167,-15.0,2000-08-28,29.1,2000,8,28,0,241
27.05,27.983,78.0,2015-02-01,13.3,2015,2,1,6,32
27.05,27.983,78.0,2002-09-23,29.2,2002,9,23,0,266
23.9667,32.7831,200.0,2010-05-22,33.9,2010,5,22,5,142
23.9667,32.7831,200.0,2014-03-15,18.4,2014,3,15,5,74
25.45,30.533,73.0,2009-07-31,34.6,2009,7,31,4,212
25.45,30.533,73.0,2014-02-17,17.7,2014,2,17,0,48
26.2,32.75,96.0,2008-01-07,13.7,2008,1,7,0,7
26.2,32.75,96.0,2010-11-25,21.3,2010,11,25,3,329
31.3331,27.2167,25.0,2018-06-18,24.8,2018,6,18,0,169
27.05,27.983,78.0,2008-12-10,14.7,2008,12,10,2,345
31.3331,27.2167,25.0,2020-06-25,23.1,2020,6,25,3,177
27.05,27.983,78.0,2008-03-06,21.4,2008,3,6,3,66
31.3331,27.2167,25.0,2009-01-06,15.2,2009,1,6,1,6
27.05,27.983,78.0,2005-03-21,19.4,2005,3,21,0,80
23.9667,32.7831,200.0,2005-02-13,13.2,2005,2,13,6,44
29.2,25.3167,-15.0,2018-01-31,12.6,2018,1,31,2,31
31.3331,27.2167,25.0,2018-04-18,19.1,2018,4,18,2,108
31.3331,27.2167,25.0,2002-07-09,25.8,2002,7,9,1,190
31.567,25.133,6.0,2015-11-20,16.9,2015,11,20,4,324
29.2,25.3167,-15.0,2001-06-04,30.0,2001,6,4,0,155
31.184,29.949,-1.8,2011-05-08,19.0,2011,5,8,6,128
28.083,30.733,40.0,2016-05-24,25.1,2016,5,24,1,145
31.3331,27.2167,25.0,2002-06-12,23.0,2002,6,12,2,163
27.15,33.7167,16.0,2009-01-28,18.3,2009,1,28,2,28
31.3331,27.2167,25.0,2017-08-01,27.5,2017,8,1,1,213
29.2,25.3167,-15.0,2000-02-17,12.8,2000,2,17,3,48
31.073,33.836,36.9,2006-07-12,28.0,2006,7,12,2,193
25.4831,29.0,107.0,2010-06-18,34.2,2010,6,18,4,169
28.083,30.733,40.0,2010-08-05,33.8,2010,8,5,3,217
23.9667,32.7831,200.0,2012-01-21,12.9,2012,1,21,5,21
31.567,25.133,6.0,2007-07-29,26.4,2007,7,29,6,210
25.45,30.533,73.0,2008-11-04,24.9,2008,11,4,1,309
31.073,33.836,36.9,2008-10-09,22.8,2008,10,9,3,283
29.2,25.3167,-15.0,2006-01-18,11.4,2006,1,18,2,18
31.184,29.949,-1.8,2006-03-26,16.4,2006,3,26,6,85
26.2,32.75,96.0,2009-10-04,29.2,2009,10,4,6,277
23.133,35.583,21.0,2004-07-09,32.6,2004,7,9,4,191
25.45,30.533,73.0,2001-02-14,16.8,2001,2,14,2,45
31.3331,27.2167,25.0,2023-01-10,15.5,2023,1,10,1,10
25.45,30.533,73.0,2014-12-25,15.7,2014,12,25,3,359
25.45,30.533,73.0,2007-11-13,19.4,2007,11,13,1,317
31.184,29.949,-1.8,2005-10-22,21.5,2005,10,22,5,295
28.083,30.733,40.0,2019-12-08,16.7,2019,12,8,6,342
27.05,27.983,78.0,2015-09-29,32.8,2015,9,29,1,272
31.184,29.949,-1.8,2017-05-27,24.1,2017,5,27,5,147
26.2,32.75,96.0,2006-06-19,32.1,2006,6,19,0,170
23.9667,32.7831,200.0,2000-12-16,17.4,2000,12,16,5,351
25.4831,29.0,107.0,2012-04-05,24.0,2012,4,5,3,96
29.2,25.3167,-15.0,2006-12-11,14.5,2006,12,11,0,345
29.2,25.3167,-15.0,2019-08-13,33.5,2019,8,13,1,225
31.3331,27.2167,25.0,2021-12-30,15.5,2021,12,30,3,364
25.45,30.533,73.0,2021-02-16,14.3,2021,2,16,1,47
28.083,30.733,40.0,2000-04-14,19.5,2000,4,14,4,105
31.3331,27.2167,25.0,2017-04-29,18.8,2017,4,29,5,119
31.184,29.949,-1.8,2014-01-19,16.0,2014,1,19,6,19
31.3331,27.2167,25.0,2016-06-27,25.7,2016,6,27,0,179
27.05,27.983,78.0,2001-09-26,32.7,2001,9,26,2,269
31.3331,27.2167,25.0,2015-09-26,26.7,2015,9,26,5,269
31.3331,27.2167,25.0,2012-06-17,25.7,2012,6,17,6,169
31.184,29.949,-1.8,2016-02-16,19.4,2016,2,16,1,47
27.15,33.7167,16.0,2007-06-11,32.9,2007,6,11,0,162
31.073,33.836,36.9,2016-02-14,15.8,2016,2,14,6,45
31.567,25.133,6.0,2005-06-25,24.4,2005,6,25,5,176
23.9667,32.7831,200.0,2023-01-26,18.8,2023,1,26,3,26
31.567,25.133,6.0,2016-02-26,14.8,2016,2,26,4,57
27.15,33.7167,16.0,2009-01-23,19.8,2009,1,23,4,23
25.4831,29.0,107.0,2009-10-02,25.7,2009,10,2,4,275
29.2,25.3167,-15.0,2008-03-15,18.1,2008,3,15,5,75
29.2,25.3167,-15.0,2019-02-05,12.3,2019,2,5,1,36
31.184,29.949,-1.8,2009-12-24,15.3,2009,12,24,3,358
25.45,30.533,73.0,2004-11-10,23.8,2004,11,10,2,315
31.567,25.133,6.0,2002-07-06,25.9,2002,7,6,5,187
31.567,25.133,6.0,2008-09-06,24.8,2008,9,6,5,250
28.083,30.733,40.0,2012-04-09,23.1,2012,4,9,0,100
23.133,35.583,21.0,2019-05-31,32.9,2019,5,31,4,151
31.073,33.836,36.9,2008-03-27,16.0,2008,3,27,3,87
26.2,32.75,96.0,2012-07-04,33.8,2012,7,4,2,186
25.4831,29.0,107.0,2001-07-02,32.6,2001,7,2,0,183
31.184,29.949,-1.8,2020-05-06,19.7,2020,5,6,2,127
26.2,32.75,96.0,2012-06-17,33.6,2012,6,17,6,169
31.184,29.949,-1.8,2008-07-03,27.6,2008,7,3,3,185
31.184,29.949,-1.8,2004-02-29,20.7,2004,2,29,6,60
26.2,32.75,96.0,2011-12-17,14.6,2011,12,17,5,351
25.45,30.533,73.0,2016-03-12,30.0,2016,3,12,5,72
28.083,30.733,40.0,2004-06-28,29.1,2004,6,28,0,180
25.4831,29.0,107.0,2017-10-27,23.4,2017,10,27,4,300
27.05,27.983,78.0,2003-07-21,31.7,2003,7,21,0,202
31.567,25.133,6.0,2015-09-30,23.6,2015,9,30,2,273
31.184,29.949,-1.8,2002-08-08,29.1,2002,8,8,3,220
31.567,25.133,6.0,2003-04-06,15.2,2003,4,6,6,96
27.05,27.983,78.0,2003-01-31,17.3,2003,1,31,4,31
28.083,30.733,40.0,2017-02-26,17.4,2017,2,26,6,57
31.073,33.836,36.9,2000-04-25,17.9,2000,4,25,1,116
31.567,25.133,6.0,2010-07-20,26.8,2010,7,20,1,201
28.083,30.733,40.0,2002-10-23,21.5,2002,10,23,2,296
31.184,29.949,-1.8,2003-04-14,17.8,2003,4,14,0,104
25.4831,29.0,107.0,2006-09-07,28.6,2006,9,7,3,250
29.2,25.3167,-15.0,2011-01-10,13.6,2011,1,10,0,10
31.3331,27.2167,25.0,2017-10-09,23.4,2017,10,9,0,282
23.133,35.583,21.0,2023-02-01,19.9,2023,2,1,2,32
23.133,35.583,21.0,2006-01-26,22.4,2006,1,26,3,26
31.567,25.133,6.0,2001-03-07,17.2,2001,3,7,2,66
25.4831,29.0,107.0,2017-09-01,27.2,2017,9,1,4,244
29.2,25.3167,-15.0,2004-09-05,28.5,2004,9,5,6,249
25.45,30.533,73.0,2001-11-05,21.6,2001,11,5,0,309
31.184,29.949,-1.8,2007-05-20,21.4,2007,5,20,6,140
23.9667,32.7831,200.0,2008-06-03,35.8,2008,6,3,1,155
25.45,30.533,73.0,2023-09-30,36.4,2023,9,30,5,273
31.184,29.949,-1.8,2005-04-19,19.1,2005,4,19,1,109
23.133,35.583,21.0,2012-03-31,23.3,2012,3,31,5,91
29.2,25.3167,-15.0,2003-11-17,18.8,2003,11,17,0,321
31.3331,27.2167,25.0,2022-11-23,17.9,2022,11,23,2,327
27.15,33.7167,16.0,2011-10-20,24.2,2011,10,20,3,293
31.567,25.133,6.0,2024-09-22,24.7,2024,9,22,6,266
31.3331,27.2167,25.0,2020-01-27,12.4,2020,1,27,0,27
31.567,25.133,6.0,2021-11-01,21.4,2021,11,1,0,305
31.3331,27.2167,25.0,2010-07-08,25.4,2010,7,8,3,189
26.2,32.75,96.0,2021-11-08,29.5,2021,11,8,0,312
25.45,30.533,73.0,2020-03-21,16.8,2020,3,21,5,81
25.4831,29.0,107.0,2011-08-21,32.7,2011,8,21,6,233
27.15,33.7167,16.0,2004-10-28,26.6,2004,10,28,3,302
23.9667,32.7831,200.0,2016-08-06,36.6,2016,8,6,5,219
25.45,30.533,73.0,2011-08-17,33.3,2011,8,17,2,229
31.073,33.836,36.9,2007-07-10,26.2,2007,7,10,1,191
26.2,32.75,96.0,2022-11-12,24.2,2022,11,12,5,316
31.184,29.949,-1.8,2008-10-18,22.4,2008,10,18,5,292
29.2,25.3167,-15.0,2008-11-23,18.7,2008,11,23,6,328
23.9667,32.7831,200.0,2007-05-25,33.6,2007,5,25,4,145
23.133,35.583,21.0,2008-03-23,25.4,2008,3,23,6,83
31.184,29.949,-1.8,2015-01-09,10.6,2015,1,9,4,9
31.184,29.949,-1.8,2014-06-20,25.9,2014,6,20,4,171
31.567,25.133,6.0,2001-09-10,24.2,2001,9,10,0,253
31.567,25.133,6.0,2018-03-09,13.6,2018,3,9,4,68
31.073,33.836,36.9,2015-05-07,20.9,2015,5,7,3,127
26.2,32.75,96.0,2007-04-22,31.4,2007,4,22,6,112
29.2,25.3167,-15.0,2016-11-27,16.1,2016,11,27,6,332
31.184,29.949,-1.8,2005-02-18,17.6,2005,2,18,4,49
25.45,30.533,73.0,2012-02-01,12.8,2012,2,1,2,32
29.2,25.3167,-15.0,2015-04-22,22.0,2015,4,22,2,112
25.45,30.533,73.0,2010-07-16,35.7,2010,7,16,4,197
31.184,29.949,-1.8,2016-11-24,20.7,2016,11,24,3,329
23.133,35.583,21.0,2024-04-18,28.4,2024,4,18,3,109
31.567,25.133,6.0,2001-10-08,22.4,2001,10,8,0,281
25.45,30.533,73.0,2021-10-07,25.0,2021,10,7,3,280
28.083,30.733,40.0,2020-02-19,14.8,2020,2,19,2,50
27.05,27.983,78.0,2001-10-03,28.6,2001,10,3,2,276
23.133,35.583,21.0,2008-04-21,26.4,2008,4,21,0,112
31.3331,27.2167,25.0,2011-09-29,24.4,2011,9,29,3,272
23.133,35.583,21.0,2009-10-08,27.1,2009,10,8,3,281
29.2,25.3167,-15.0,2008-02-28,19.4,2008,2,28,3,59
31.073,33.836,36.9,2013-11-02,19.9,2013,11,2,5,306
26.2,32.75,96.0,2005-07-11,34.9,2005,7,11,0,192
23.9667,32.7831,200.0,2016-02-21,20.6,2016,2,21,6,52
31.073,33.836,36.9,2015-04-11,11.6,2015,4,11,5,101
29.2,25.3167,-15.0,2005-10-26,22.7,2005,10,26,2,299
31.3331,27.2167,25.0,2008-07-28,25.7,2008,7,28,0,210
28.083,30.733,40.0,2019-03-28,19.4,2019,3,28,3,87
31.073,33.836,36.9,2018-09-09,27.0,2018,9,9,6,252
28.083,30.733,40.0,2000-07-21,29.7,2000,7,21,4,203
31.3331,27.2167,25.0,2001-11-28,18.1,2001,11,28,2,332
31.567,25.133,6.0,2012-03-24,14.4,2012,3,24,5,84
31.184,29.949,-1.8,2012-03-05,13.6,2012,3,5,0,65
26.2,32.75,96.0,2009-09-04,30.2,2009,9,4,4,247
27.15,33.7167,16.0,2001-10-21,25.8,2001,10,21,6,294
25.45,30.533,73.0,2005-01-12,15.6,2005,1,12,2,12
27.05,27.983,78.0,2012-04-10,20.9,2012,4,10,1,101
23.133,35.583,21.0,2024-12-14,22.2,2024,12,14,5,349
27.15,33.7167,16.0,2019-06-16,32.4,2019,6,16,6,167
23.9667,32.7831,200.0,2011-02-22,21.1,2011,2,22,1,53
25.45,30.533,73.0,2010-03-19,16.9,2010,3,19,4,78
27.05,27.983,78.0,2009-02-18,14.8,2009,2,18,2,49
31.073,33.836,36.9,2009-09-11,24.8,2009,9,11,4,254
31.567,25.133,6.0,2002-08-19,25.9,2002,8,19,0,231
28.083,30.733,40.0,2015-12-10,15.0,2015,12,10,3,344
29.2,25.3167,-15.0,2018-03-15,22.8,2018,3,15,3,74
29.2,25.3167,-15.0,2011-10-07,29.8,2011,10,7,4,280
25.4831,29.0,107.0,2006-09-15,31.9,2006,9,15,4,258
25.45,30.533,73.0,2000-05-23,29.1,2000,5,23,1,144
28.083,30.733,40.0,2000-11-15,18.4,2000,11,15,2,320
27.05,27.983,78.0,2005-02-28,19.1,2005,2,28,0,59
23.9667,32.7831,200.0,2005-08-28,34.3,2005,8,28,6,240
27.15,33.7167,16.0,2019-01-31,17.4,2019,1,31,3,31
31.073,33.836,36.9,2017-10-23,19.7,2017,10,23,0,296
25.4831,29.0,107.0,2009-09-14,31.1,2009,9,14,0,257
28.083,30.733,40.0,2021-01-22,11.1,2021,1,22,4,22
31.567,25.133,6.0,2006-09-25,23.5,2006,9,25,0,268
27.05,27.983,78.0,2010-06-06,32.5,2010,6,6,6,157
25.4831,29.0,107.0,2000-01-17,13.0,2000,1,17,0,17
31.567,25.133,6.0,2024-12-19,13.5,2024,12,19,3,354
27.15,33.7167,16.0,2011-06-10,33.7,2011,6,10,4,161
31.567,25.133,6.0,2011-09-07,26.9,2011,9,7,2,250
23.9667,32.7831,200.0,2016-10-13,32.2,2016,10,13,3,287
31.567,25.133,6.0,2016-09-07,28.3,2016,9,7,2,251
28.083,30.733,40.0,2020-03-25,18.7,2020,3,25,2,85
23.9667,32.7831,200.0,2004-07-01,35.4,2004,7,1,3,183
25.45,30.533,73.0,2004-09-29,33.9,2004,9,29,2,273
25.4831,29.0,107.0,2017-05-01,29.6,2017,5,1,0,121
23.9667,32.7831,200.0,2012-11-07,28.8,2012,11,7,2,312
28.083,30.733,40.0,2011-07-07,29.1,2011,7,7,3,188
27.05,27.983,78.0,2007-08-11,32.6,2007,8,11,5,223
29.2,25.3167,-15.0,2001-12-15,12.6,2001,12,15,5,349
23.133,35.583,21.0,2024-03-02,24.0,2024,3,2,5,62
23.133,35.583,21.0,2009-03-17,20.3,2009,3,17,1,76
31.3331,27.2167,25.0,2002-12-09,17.0,2002,12,9,0,343
28.083,30.733,40.0,2003-08-06,29.3,2003,8,6,2,218
31.184,29.949,-1.8,2001-02-28,18.1,2001,2,28,2,59
28.083,30.733,40.0,2010-03-28,21.3,2010,3,28,6,87
27.15,33.7167,16.0,2023-06-17,34.6,2023,6,17,5,168
31.567,25.133,6.0,2007-09-24,20.9,2007,9,24,0,267
31.567,25.133,6.0,2022-04-16,20.2,2022,4,16,5,106
23.9667,32.7831,200.0,2016-04-16,29.3,2016,4,16,5,107
23.9667,32.7831,200.0,2008-08-30,36.6,2008,8,30,5,243
27.05,27.983,78.0,2007-10-11,24.7,2007,10,11,3,284
31.3331,27.2167,25.0,2022-01-23,11.9,2022,1,23,6,23
27.15,33.7167,16.0,2004-05-25,27.3,2004,5,25,1,146
25.4831,29.0,107.0,2016-10-09,32.7,2016,10,9,6,283
31.184,29.949,-1.8,2018-03-21,20.7,2018,3,21,2,80
28.083,30.733,40.0,2006-07-30,29.4,2006,7,30,6,211
31.073,33.836,36.9,2019-01-23,11.7,2019,1,23,2,23
25.45,30.533,73.0,2023-06-13,38.5,2023,6,13,1,164
25.4831,29.0,107.0,2012-03-15,15.2,2012,3,15,3,75
28.083,30.733,40.0,2010-10-13,26.3,2010,10,13,2,286
27.15,33.7167,16.0,2004-01-02,16.2,2004,1,2,4,2
28.083,30.733,40.0,2007-09-17,25.9,2007,9,17,0,260
31.184,29.949,-1.8,2018-02-15,14.1,2018,2,15,3,46
25.4831,29.0,107.0,2015-08-12,37.8,2015,8,12,2,224
31.567,25.133,6.0,2008-07-14,25.6,2008,7,14,0,196
25.45,30.533,73.0,2018-11-20,20.2,2018,11,20,1,324
29.2,25.3167,-15.0,2004-09-18,26.8,2004,9,18,5,262
29.2,25.3167,-15.0,2019-02-11,12.4,2019,2,11,0,42
27.05,27.983,78.0,2010-08-03,32.4,2010,8,3,1,215
25.4831,29.0,107.0,2001-04-25,26.6,2001,4,25,2,115
27.15,33.7167,16.0,2017-11-20,22.3,2017,11,20,0,324
25.45,30.533,73.0,2016-06-04,38.3,2016,6,4,5,156
27.15,33.7167,16.0,2021-10-14,28.4,2021,10,14,3,287
25.4831,29.0,107.0,2010-01-19,13.8,2010,1,19,1,19
31.3331,27.2167,25.0,2008-07-04,26.6,2008,7,4,4,186
25.45,30.533,73.0,2023-02-24,15.8,2023,2,24,4,55
27.05,27.983,78.0,2006-01-27,10.5,2006,1,27,4,27
27.15,33.7167,16.0,2005-04-16,23.0,2005,4,16,5,106
31.567,25.133,6.0,2018-01-17,12.9,2018,1,17,2,17
31.184,29.949,-1.8,2000-05-03,24.0,2000,5,3,2,124
31.567,25.133,6.0,2003-05-09,19.6,2003,5,9,4,129
27.15,33.7167,16.0,2013-02-03,17.1,2013,2,3,6,34
31.3331,27.2167,25.0,2005-07-25,25.3,2005,7,25,0,206
23.133,35.583,21.0,2010-05-30,28.1,2010,5,30,6,150
27.05,27.983,78.0,2001-10-22,24.9,2001,10,22,0,295
28.083,30.733,40.0,2007-06-23,30.2,2007,6,23,5,174
25.45,30.533,73.0,2013-11-27,25.3,2013,11,27,2,331
25.45,30.533,73.0,2010-03-16,22.7,2010,3,16,1,75
31.3331,27.2167,25.0,2016-02-03,14.3,2016,2,3,2,34
31.3331,27.2167,25.0,2009-12-07,17.3,2009,12,7,0,341
27.05,27.983,78.0,2006-05-08,22.2,2006,5,8,0,128
29.2,25.3167,-15.0,2001-06-12,28.3,2001,6,12,1,163
23.9667,32.7831,200.0,2006-11-08,20.6,2006,11,8,2,312
31.3331,27.2167,25.0,2022-07-14,26.3,2022,7,14,3,195
29.2,25.3167,-15.0,2017-01-15,11.4,2017,1,15,6,15
31.073,33.836,36.9,2001-01-26,12.7,2001,1,26,4,26
23.133,35.583,21.0,2012-05-23,32.7,2012,5,23,2,144
23.9667,32.7831,200.0,2016-07-17,35.9,2016,7,17,6,199
31.184,29.949,-1.8,2012-02-21,12.9,2012,2,21,1,52
27.05,27.983,78.0,2004-12-10,12.4,2004,12,10,4,345
31.567,25.133,6.0,2006-01-06,11.3,2006,1,6,4,6
27.05,27.983,78.0,2015-04-21,26.4,2015,4,21,1,111
25.45,30.533,73.0,2015-08-23,33.9,2015,8,23,6,235
23.133,35.583,21.0,2007-05-14,27.6,2007,5,14,0,134
23.133,35.583,21.0,2012-06-07,29.5,2012,6,7,3,159
28.083,30.733,40.0,2009-08-28,29.1,2009,8,28,4,240
25.4831,29.0,107.0,2006-04-28,29.5,2006,4,28,4,118
31.3331,27.2167,25.0,2000-09-01,26.6,2000,9,1,4,245
28.083,30.733,40.0,2002-02-04,14.7,2002,2,4,0,35
27.15,33.7167,16.0,2007-04-14,19.8,2007,4,14,5,104
27.05,27.983,78.0,2016-03-09,21.9,2016,3,9,2,69
23.9667,32.7831,200.0,2012-08-26,34.3,2012,8,26,6,239
31.3331,27.2167,25.0,2007-03-29,18.1,2007,3,29,3,88
25.45,30.533,73.0,2004-02-12,15.8,2004,2,12,3,43
25.45,30.533,73.0,2007-04-01,24.1,2007,4,1,6,91
28.083,30.733,40.0,2015-08-10,34.1,2015,8,10,0,222
27.15,33.7167,16.0,2022-01-25,13.8,2022,1,25,1,25
27.15,33.7167,16.0,2006-08-19,35.1,2006,8,19,5,231
29.2,25.3167,-15.0,2018-03-09,22.4,2018,3,9,4,68
29.2,25.3167,-15.0,2003-07-21,32.4,2003,7,21,0,202
31.3331,27.2167,25.0,2015-08-26,26.8,2015,8,26,2,238
31.073,33.836,36.9,2013-06-04,22.8,2013,6,4,1,155
31.184,29.949,-1.8,2012-09-24,25.1,2012,9,24,0,268
31.567,25.133,6.0,2003-04-03,14.2,2003,4,3,3,93
31.567,25.133,6.0,2010-02-08,14.3,2010,2,8,0,39
23.133,35.583,21.0,2013-04-25,25.4,2013,4,25,3,115
26.2,32.75,96.0,2006-07-10,32.3,2006,7,10,0,191
23.133,35.583,21.0,2006-02-04,26.1,2006,2,4,5,35
23.133,35.583,21.0,2017-04-29,29.0,2017,4,29,5,119
31.3331,27.2167,25.0,2001-12-18,13.7,2001,12,18,1,352
31.567,25.133,6.0,2000-04-25,17.7,2000,4,25,1,116
23.133,35.583,21.0,2012-05-25,31.8,2012,5,25,4,146
28.083,30.733,40.0,2002-04-25,22.4,2002,4,25,3,115
29.2,25.3167,-15.0,2003-12-13,15.2,2003,12,13,5,347
23.9667,32.7831,200.0,2001-02-15,17.1,2001,2,15,3,46
25.4831,29.0,107.0,2001-08-18,34.1,2001,8,18,5,230
31.184,29.949,-1.8,2023-03-18,15.3,2023,3,18,5,77
23.133,35.583,21.0,2008-01-23,16.6,2008,1,23,2,23
31.184,29.949,-1.8,2000-01-28,11.4,2000,1,28,4,28
